book_id,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,publication_year,publication_year_flag,average_rating_flag,num_pages_raw,page_length_bucket,media_type_hint,num_pages_capped,ratings_count_raw,ratings_count_capped,text_reviews_count_raw,text_reviews_count_capped,authors_raw,authors_clean,canonical_book_id,is_duplicate
25112,Common Ground: The Water  Earth  and Air We Share,Molly Bang,3.74,0590100564,9780590100564,eng,40,98,29,1997-10-01,Blue Sky Press,1997,,,40,,,40,98,98,29,29,Molly Bang,Molly Bang,25112,False
25118,Uncommon Ground: Rethinking the Human Place in Nature,William Cronon,4.16,0393315118,9780393315110,eng,560,664,23,1996-10-17,W. W. Norton  Company,1996,,,560,,,560,664,664,23,23,William Cronon,William Cronon,25118,False
25120,Uncommon Grounds (Maggy Thorsen Mystery #1),Sandra Balzo,3.61,1410402363,9781410402363,en-US,245,187,41,2005-09-01,Five Star Trade,2005,,,245,,,245,187,187,41,41,Sandra Balzo,Sandra Balzo,25120,False
25129,The Ecological Approach to Visual Perception,James J. Gibson,4.26,0898599598,9780898599596,eng,348,139,12,1986-09-01,Psychology Press,1986,,,348,,,348,139,139,12,12,James J. Gibson,James J. Gibson,25129,False
25142,Fucked By Rock + Cd,Mark Manning,3.96,1840680733,9781840680737,eng,205,1,0,2001-10-01,Creation Books,2001,,,205,,,205,1,1,0,0,Mark Manning,Mark Manning,25142,False
25148,The Fuck-Up,Arthur Nersesian,3.55,0671027638,9780671027636,eng,304,10655,414,1999-05-01,MTV Books,1999,,,304,,,304,10655,10655,414,414,Arthur Nersesian,Arthur Nersesian,25148,False
25150,Pledged: The Secret Life of Sororities,Alexandra Robbins,3.18,1401300464,9781401300463,en-US,384,245,30,2004-04-14,Hyperion,2004,,,384,,,384,245,245,30,30,Alexandra Robbins,Alexandra Robbins,25150,False
25152,Uzumaki: Spiral into Horror  Vol. 1,Junji Ito / 伊藤潤二,4.32,1569317143,9781569317143,eng,208,12618,774,2001-10-06,Viz Media,2001,,,208,,,208,12618,12618,774,774,Junji Ito/伊藤潤二,Junji Ito/伊藤潤二,25152,False
25153,Uzumaki: Spiral into Horror  Vol. 2.,Junji Ito / 伊藤潤二,4.33,1591160332,9781591160335,eng,208,7275,286,2002-07-06,Viz Media,2002,,,208,,,208,7275,7275,286,286,Junji Ito/伊藤潤二,Junji Ito/伊藤潤二,25153,False
25154,Uzumaki: Spiral Into Horror  Vol. 3,Junji Ito / 伊藤潤二,4.27,1591160480,9781591160489,eng,250,6790,337,2002-10-06,Viz Media,2002,,,250,,,250,6790,6790,337,337,Junji Ito/伊藤潤二,Junji Ito/伊藤潤二,25154,False
25170,Dust (Richard Jury  #21),Martha Grimes,3.64,0670037869,9780670037865,eng,342,2612,286,2007-02-01,Viking Books,2007,,,342,,,342,2612,2612,286,286,Martha Grimes,Martha Grimes,25170,False
25171,The Old Wine Shades (Richard Jury  #20),Martha Grimes,3.6,0451220722,9780451220721,eng,391,2628,273,2007-03-06,Signet,2007,,,391,,,391,2628,2628,273,273,Martha Grimes,Martha Grimes,25171,False
25172,The Dirty Duck (Richard Jury  #4),Martha Grimes,3.94,0451411390,9780451411396,eng,320,3861,140,2004-06-01,Onyx,2004,,,320,,,320,3861,3861,140,140,Martha Grimes,Martha Grimes,25172,False
25173,Belle Ruin (Emma Graham  #3),Martha Grimes,3.5,0451219449,9780451219442,eng,368,1158,118,2006-09-01,Berkley Books,2006,,,368,,,368,1158,1158,118,118,Martha Grimes,Martha Grimes,25173,False
25174,Jerusalem Inn (Richard Jury  #5),Martha Grimes,3.96,0451411617,9780451411617,eng,320,3542,154,2004-11-02,Onyx,2004,,,320,,,320,3542,3542,154,154,Martha Grimes,Martha Grimes,25174,False
25175,The Anodyne Necklace (Richard Jury  #3),Martha Grimes,4.04,0451410890,9780451410894,eng,310,6046,174,2004-01-06,Onyx,2004,,,310,,,310,6046,6046,174,174,Martha Grimes,Martha Grimes,25175,False
25176,The Man With a Load of Mischief (Richard Jury  #1),Martha Grimes,3.99,0451410815,9780451410818,eng,272,14812,461,2003-02-04,Berkley Books,2003,,,272,,,272,14812,14812,461,461,Martha Grimes,Martha Grimes,25176,False
25177,The Five Bells and Bladebone (Richard Jury  #9),Martha Grimes,3.93,0451410386,9780451410382,eng,334,2884,97,2002-06-01,NAL,2002,,,334,,,334,2884,2884,97,97,Martha Grimes,Martha Grimes,25177,False
25179,Blankets,Craig Thompson,4.05,1891830430,9781891830433,eng,592,86159,5727,2003-08-18,Top Shelf Productions,2003,,,592,,,592,86159,86159,5727,5727,Craig Thompson,Craig Thompson,25179,False
25190,Beauty's Release (Sleeping Beauty  #3),A.N. Roquelaure / Anne Rice,3.71,0452281458,9780452281455,eng,238,23970,570,1999-05-01,Penguin Books,1999,,,238,,,238,23970,23970,570,570,A.N. Roquelaure/Anne Rice,A.N. Roquelaure/Anne Rice,25190,False
25191,A Personal Matter,Kenzaburō Ōe / John Nathan,3.89,0802150616,9780802150615,eng,165,7081,543,1994-01-13,Grove Press,1994,,,165,,,165,7081,7081,543,543,Kenzaburō Ōe/John Nathan,Kenzaburō Ōe/John Nathan,25191,False
25192,Teach Us To Outgrow Our Madness,Kenzaburō Ōe / John Nathan,3.86,0714530484,9780714530482,eng,276,44,1,2000-03-04,Marion Boyars Publishers,2000,,,276,,,276,44,44,1,1,Kenzaburō Ōe/John Nathan,Kenzaburō Ōe/John Nathan,25192,False
25198,Rouse Up  O Young Men of the New Age!,Kenzaburō Ōe,3.69,1843540789,9781843540786,eng,272,282,25,2003-07-10,Atlantic Books,2003,,,272,,,272,282,282,25,25,Kenzaburō Ōe,Kenzaburō Ōe,25198,False
25200,Silence,Shūsaku Endō / William Johnston,4.08,0800871863,9780800871864,eng,201,17485,2100,1999-01-01,Taplinger Publishing,1999,,,201,,,201,17485,17485,2100,2100,Shūsaku Endō/William Johnston,Shūsaku Endō/William Johnston,25200,False
25201,Deep River,Shūsaku Endō / Van C. Gessel,3.92,081121320X,9780811213202,eng,216,1567,182,1994-05-01,New Directions Publishing Corporation,1994,,,216,,,216,1567,1567,182,182,Shūsaku Endō/Van C. Gessel,Shūsaku Endō/Van C. Gessel,25201,False
25210,The Golden Country,Shūsaku Endō / Francis Mathy,3.79,0804833370,9780804833370,eng,128,47,4,2003-08-15,Tuttle Publishing,2003,,,128,,,128,47,47,4,4,Shūsaku Endō/Francis Mathy,Shūsaku Endō/Francis Mathy,25210,False
25216,Eden: It's an Endless World  Volume 3 (Eden: It's an Endless World  #3),Hiroki Endo,4.2,1593075294,9781593075293,eng,224,421,14,2006-05-16,Dark Horse Manga,2006,,,224,,,224,421,421,14,14,Hiroki Endo,Hiroki Endo,25216,False
25225,The Samurai,Shūsaku Endō / Van C. Gessel,3.96,0811213463,9780811213462,eng,272,1689,157,1997-04-17,New Directions,1997,,,272,,,272,1689,1689,157,157,Shūsaku Endō/Van C. Gessel,Shūsaku Endō/Van C. Gessel,25225,False
25226,Tuck Everlasting,Natalie Babbitt,3.87,0374480133,9780374480134,en-US,139,1538,184,2005-03-01,Farrar Straus Giroux,2005,,,139,,,139,1538,1538,184,184,Natalie Babbitt,Natalie Babbitt,25226,False
25241,The Philosophy of History,Georg Wilhelm Friedrich Hegel / J. Sibree / C.J. Friedrich / Charles Hegel,3.82,0486437558,9780486437552,eng,480,2762,71,2004-09-10,Dover Publications,2004,,,480,,,480,2762,2762,71,71,Georg Wilhelm Friedrich Hegel/J. Sibree/C.J. Friedrich/Charles Hegel,Georg Wilhelm Friedrich Hegel/J. Sibree/C.J. Friedrich/Charles Hegel,25241,False
25242,Reason in History,Georg Wilhelm Friedrich Hegel / Robert S. Hartman,3.65,0023513209,9780023513206,eng,95,451,17,1995-12-24,Pearson,1995,,,95,,,95,451,451,17,17,Georg Wilhelm Friedrich Hegel/Robert S. Hartman,Georg Wilhelm Friedrich Hegel/Robert S. Hartman,25242,False
25244,The Essential Writings,Georg Wilhelm Friedrich Hegel,3.86,0061318310,9780061318313,ger,368,71,6,1977-04-21,Harper Perennial,1977,,,368,,,368,71,71,6,6,Georg Wilhelm Friedrich Hegel,Georg Wilhelm Friedrich Hegel,25244,False
25245,Introduction to the Philosophy of History with Selections from The Philosophy of Right,Georg Wilhelm Friedrich Hegel / Leo Rauch,3.76,0872200566,9780872200562,eng,106,1088,52,1988-06-01,Hackett Publishing Company  Inc.,1988,,,106,,,106,1088,1088,52,52,Georg Wilhelm Friedrich Hegel/Leo Rauch,Georg Wilhelm Friedrich Hegel/Leo Rauch,25245,False
25246,Hegel: A Very Short Introduction,Peter Singer,3.86,019280197X,9780192801975,eng,131,1141,122,2001-12-06,Oxford University Press,2001,,,131,,,131,1141,1141,122,122,Peter Singer,Peter Singer,25246,False
25248,Elements of the Philosophy of Right,Georg Wilhelm Friedrich Hegel / Allen W. Wood / Raymond Geuss,3.87,0521348889,9780521348881,eng,569,2882,48,1991-10-25,Cambridge University Press,1991,,,569,,,569,2882,2882,48,48,Georg Wilhelm Friedrich Hegel/Allen W. Wood/Raymond Geuss,Georg Wilhelm Friedrich Hegel/Allen W. Wood/Raymond Geuss,25248,False
25252,Von Helden Und Schelmen: Tall Tales and Legends for Intermediate Students of German,Kurt Reiter,4.0,0844222593,9780844222592,ger,88,4,2,1989-01-01,McGraw-Hill/Glencoe,1989,,,88,,,88,4,4,2,2,Kurt Reiter,Kurt Reiter,25252,False
25257,Mein Urgroßvater  die Helden und ich,James Krüss,4.3,3551552711,9783551552716,ger,250,16,1,2002-12-01,Carlsen,2002,,,250,,,250,16,16,1,1,James Krüss,James Krüss,25257,False
25260,American Dragons: Twenty-five Asian American Voices,Laurence Yep / Kam Mak / Ann Tashi Slater,3.45,0064406032,9780064406031,eng,256,66,10,1995-09-07,HarperCollins Publishers,1995,,,256,,,256,66,66,10,10,Laurence Yep/Kam Mak/Ann Tashi Slater,Laurence Yep/Kam Mak/Ann Tashi Slater,25260,False
25268,The Rainbow People,Laurence Yep / David Wiesner,3.75,0064404412,9780064404419,eng,208,206,47,1992-08-30,HarperCollins,1992,,,208,,,208,206,206,47,47,Laurence Yep/David Wiesner,Laurence Yep/David Wiesner,25268,False
25278,Child of the Owl (Golden Mountain Chronicles  #7),Laurence Yep,3.61,006440336X,9780064403368,eng,288,437,31,2001-05-08,HarperCollins,2001,,,288,,,288,437,437,31,31,Laurence Yep,Laurence Yep,25278,False
25279,Dragon's Gate (Golden Mountain Chronicles  #3),Laurence Yep,3.67,0064404897,9780064404891,en-US,352,1845,128,2001-01-23,HarperCollins,2001,,,352,,,352,1845,1845,128,128,Laurence Yep,Laurence Yep,25279,False
25282,Man Who Tricked a Ghost,Laurence Yep / Isadore Seltzer,3.83,081673030X,9780816730308,eng,32,39,6,1997-09-13,Troll Communications,1997,,,32,,,32,39,39,6,6,Laurence Yep/Isadore Seltzer,Laurence Yep/Isadore Seltzer,25282,False
25286,The Dragon Prince: A Chinese Beauty & the Beast Tale,Laurence Yep / Kam Mak,3.93,0064435180,9780064435185,eng,32,355,44,1999-01-09,HarperCollins,1999,,,32,,,32,355,355,44,44,Laurence Yep/Kam Mak,Laurence Yep/Kam Mak,25286,False
25295,The Legend of Huma (Dragonlance: Heroes  #1),Richard A. Knaak,4.03,078693137X,9780786931378,en-US,379,17274,113,2004-01-01,Wizards of the Coast,2004,,,379,,,379,17274,17274,113,113,Richard A. Knaak,Richard A. Knaak,25295,False
25296,The Dark Mirror (The Bridei Chronicles  #1),Juliet Marillier,3.97,0765348756,9780765348753,en-US,561,7525,376,2007-03-06,Tor Fantasy,2007,,,561,,,561,7525,7525,376,376,Juliet Marillier,Juliet Marillier,25296,False
25299,Investing in Real Estate,Andrew James McLean / Gary W. Eldred,3.82,0471741205,9780471741206,eng,314,200,12,2005-11-01,John Wiley & Sons,2005,,,314,,,314,200,200,12,12,Andrew James McLean/Gary W. Eldred,Andrew James McLean/Gary W. Eldred,25299,False
25307,No god but God: The Origins  Evolution and Future of Islam,Reza Aslan,4.12,0812971892,9780812971897,eng,310,16918,1107,2006-01-10,Random House Trade,2006,,,310,,,310,16918,16918,1107,1107,Reza Aslan,Reza Aslan,25307,False
25319,Flashman on the March (The Flashman Papers  #12),George MacDonald Fraser,4.08,1400096464,9781400096466,en-US,352,1646,66,2006-11-14,Anchor,2006,,,352,,,352,1646,1646,66,66,George MacDonald Fraser,George MacDonald Fraser,25319,False
25320,March Upcountry (Empire of Man  #1),David Weber / John Ringo,4.18,0743435389,9780743435383,eng,608,9721,239,2002-05-01,Baen,2002,,,608,,,608,9721,9721,239,239,David Weber/John Ringo,David Weber/John Ringo,25320,False
25321,King of the Middle March,Kevin Crossley-Holland,3.82,0439266017,9780439266017,eng,432,1334,47,2006-03-01,Scholastic Inc.,2006,,,432,,,432,1334,1334,47,47,Kevin Crossley-Holland,Kevin Crossley-Holland,25321,False
25329,The Dobe Ju/'hoansi,Richard B. Lee,3.58,0155063332,9780155063334,eng,272,356,25,2002-02-04,Wadsworth Publishing Company,2002,,,272,,,272,356,356,25,25,Richard B. Lee,Richard B. Lee,25329,False
25332,Ju-on Volume 1 (呪怨  #1),Kei Ohishi / Joe Swift,3.82,159582071X,9781595820716,eng,240,348,31,2006-09-19,Dark Horse Manga,2006,,,240,,,240,348,348,31,31,Kei Ohishi/Joe Swift,Kei Ohishi/Joe Swift,25332,False
25344,Get Out of My Life  but First Could You Drive Me & Cheryl to the Mall?,Anthony E. Wolf,3.96,0374528535,9780374528539,eng,240,1380,250,2002-08-21,Farrar  Straus and Giroux,2002,,,240,,,240,1380,1380,250,250,Anthony E. Wolf,Anthony E. Wolf,25344,False
25347,Out of Egypt (Christ the Lord  #1),Anne Rice,3.58,0345436830,9780345436832,eng,350,11519,981,2006-10-31,Ballantine Books,2006,,,350,,,350,11519,11519,981,981,Anne Rice,Anne Rice,25347,False
25348,Get Out of Your Mind and Into Your Life: The New Acceptance and Commitment Therapy,Steven C. Hayes / Spencer Smith,4.05,1572244259,9781572244252,eng,224,1506,86,2005-11-01,New Harbinger Publications,2005,,,224,,,224,1506,1506,86,86,Steven C. Hayes/Spencer  Smith,Steven C. Hayes/Spencer Smith,25348,False
25349,The Out-of-Sync Child Has Fun: Activities for Kids with Sensory Processing Disorder,Carol Stock Kranowitz / T.J. Wylie,4.22,0399532714,9780399532719,en-US,352,1223,65,2006-08-01,TarcherPerigee,2006,,,352,,,352,1223,1223,65,65,Carol Stock Kranowitz/T.J. Wylie,Carol Stock Kranowitz/T.J. Wylie,25349,False
25350,Out of the Silent Planet (The Space Trilogy  #1),C.S. Lewis,3.93,0007157150,9780007157150,eng,224,58756,2528,2005-12-05,HarperCollins,2005,,,224,,,224,58756,58756,2528,2528,C.S. Lewis,C.S. Lewis,25350,False
25352,Coming Out,Danielle Steel,3.51,0385338325,9780385338325,eng,210,4160,241,2006-06-27,Delacorte Press,2006,,,210,,,210,4160,4160,241,241,Danielle Steel,Danielle Steel,25352,False
25353,Shutting Out the Sky: Life in the Tenements of New York  1880-1924,Deborah Hopkinson,4.05,0439375908,9780439375900,eng,144,195,37,2003-10-01,Orchard Books,2003,,,144,,,144,195,195,37,37,Deborah Hopkinson,Deborah Hopkinson,25353,False
25355,Art Out of Time: Unknown Comics Visionaries  1900-1969,Dan Nadel,4.05,0810958384,9780810958388,eng,320,226,24,2006-06-01,Abrams,2006,,,320,,,320,226,226,24,24,Dan Nadel,Dan Nadel,25355,False
25359,The Out-of-Sync Child Has Fun: Activities for Kids with Sensory Integration Dysfunction,Carol Stock Kranowitz / T.J. Wylie / Trude Turnquist,4.22,0399528431,9780399528439,en-US,352,148,9,2003-01-07,Perigee Trade,2003,,,352,,,352,148,148,9,9,Carol Stock Kranowitz/T.J. Wylie/Trude Turnquist,Carol Stock Kranowitz/T.J. Wylie/Trude Turnquist,25359,False
25363,Shout Out Loud! 3,Satosumi Takaguchi,3.92,1598163183,9781598163186,eng,190,88,2,2006-12-12,TokyoPop,2006,,,190,,,190,88,88,2,2,Satosumi Takaguchi,Satosumi Takaguchi,25363,False
25365,Out,Natsuo Kirino / Stephen Snyder,3.92,1400078377,9781400078370,eng,400,18671,1894,2005-01-04,Vintage,2005,,,400,,,400,18671,18671,1894,1894,Natsuo Kirino/Stephen Snyder,Natsuo Kirino/Stephen Snyder,25365,False
25367,Disparitions,Natsuo Kirino,3.81,2268042618,9782268042619,fre,453,104,9,2002-05-27,Bertrand,2002,,,453,,,453,104,104,9,9,Natsuo Kirino,Natsuo Kirino,25367,False
25368,Die Umarmung des Todes,Natsuo Kirino,3.92,3442309174,9783442309177,ger,607,6,2,2003-03-01,Goldmann,2003,,,607,,,607,6,6,2,2,Natsuo Kirino,Natsuo Kirino,25368,False
25372,Are We There Yet?,David Levithan,3.49,0375839569,9780375839566,en-US,215,117,19,2008-12-24,Random House Children's Books,2008,,,215,,,215,117,117,19,19,David Levithan,David Levithan,25372,False
25373,Nick & Norah's Infinite Playlist,Rachel Cohn / David Levithan,3.71,0375835318,9780375835315,eng,183,65091,2971,2006-05-23,Alfred A. Knopf Books for Young Readers,2006,,,183,,,183,65091,65091,2971,2971,Rachel Cohn/David Levithan,Rachel Cohn/David Levithan,25373,False
25375,How to Make Money Like a Porn Star,Neil Strauss / Jenna Jameson,3.32,0060884053,9780060884055,en-US,128,164,6,2006-09-26,It Books,2006,,,128,,,128,164,164,6,6,Neil Strauss/Jenna Jameson,Neil Strauss/Jenna Jameson,25375,False
25376,The Mystery Method: How to Get Beautiful Women Into Bed,Mystery / Neil Strauss,3.7,0312360118,9780312360115,en-US,240,2208,116,2007-02-06,St. Martin's Press,2007,,,240,,,240,2208,2208,116,116,Mystery/Neil Strauss,Mystery/Neil Strauss,25376,False
25378,The Dirt: Confessions of the World's Most Notorious Rock Band,Neil Strauss / Vince Neil / Nikki Sixx / Mick Mars / Tommy Lee,4.16,0060989157,9780060989156,eng,431,28405,1794,2002-07-09,Dey Street Books,2002,,,431,,,431,28405,28405,1794,1794,Neil Strauss/Vince Neil/Nikki Sixx/Mick Mars/Tommy Lee,Neil Strauss/Vince Neil/Nikki Sixx/Mick Mars/Tommy Lee,25378,False
25379,Mémoires de l'Enfer,Marilyn Manson / Neil Strauss / Gilles Vaugeois,3.89,2207249107,9782207249109,fre,269,78,3,2000-11-15,Denoël,2000,,,269,,,269,78,78,3,3,Marilyn Manson/Neil Strauss/Gilles Vaugeois,Marilyn Manson/Neil Strauss/Gilles Vaugeois,25379,False
25395,Una Vida Con Proposito Volumen 6,Rick Warren,4.35,1417499737,9781417499731,spa,56,26,3,2005-05-31,Vida,2005,,,56,,,56,26,26,3,3,Rick Warren,Rick Warren,25395,False
25401,Maya,Jostein Gaarder / James Anderson,3.6,0753811464,9780753811467,eng,352,3704,136,2011-05-10,Phoenix,2011,,,352,,,352,3704,3704,136,136,Jostein Gaarder/James Anderson,Jostein Gaarder/James Anderson,25401,False
25403,The Orange Girl,Jostein Gaarder / James Anderson,3.92,0753819929,9780753819920,eng,151,12162,709,2005-07-06,Phoenix,2005,,,151,,,151,12162,12162,709,709,Jostein Gaarder/James Anderson,Jostein Gaarder/James Anderson,25403,False
25406,Sophie's World,Jostein Gaarder / Paulette Møller,3.92,0374530718,9780374530716,en-US,518,4399,515,2007-03-20,Farrar  Straus and Giroux,2007,,,518,,,518,4399,4399,515,515,Jostein Gaarder/Paulette Møller,Jostein Gaarder/Paulette Møller,25406,False
25407,That Same Flower: Floria Aemilia's Letter to St. Augustine,Jostein Gaarder / Anne Born,3.67,0374253846,9780374253844,eng,167,70,12,1998-02-28,Farrar Straus and Giroux,1998,,,167,,,167,70,70,12,12,Jostein Gaarder/Anne   Born,Jostein Gaarder/Anne Born,25407,False
25409,Identity and Violence: The Illusion of Destiny,Amartya Sen / Λία Βουτσοπούλου,3.84,0393329291,9780393329292,eng,240,1227,124,2007-02-17,W. W. Norton  Company,2007,,,240,,,240,1227,1227,124,124,Amartya Sen/Λία Βουτσοπούλου,Amartya Sen/Λία Βουτσοπούλου,25409,False
25419,When I Was Puerto Rican,Esmeralda Santiago,4.02,0679756760,9780679756767,eng,274,8632,560,1994-10-11,Vintage Books USA,1994,,,274,,,274,8632,8632,560,560,Esmeralda Santiago,Esmeralda Santiago,25419,False
25426,Delwau Duon: Peintiadau Nicholas Evans = Symphonies in Black: The Paintings of Nicholas Evans,Nicholas Evans / Rhonda Evans,5.0,0862431352,9780862431358,wel,150,1,0,1987-06-22,Y Lolfa,1987,,,150,,,150,1,1,0,0,Nicholas    Evans/Rhonda  Evans,Nicholas Evans/Rhonda Evans,25426,False
25431,Psychonavigation: Techniques for Travel Beyond Time,John Perkins,4.1,089281800X,9780892818006,eng,144,65,3,1999-09-01,Destiny Books,1999,,,144,,,144,65,65,3,3,John Perkins,John Perkins,25431,False
25433,The Stress-free Habit: Powerful Techniques for Health & Longevity from the Andes  Yucatan & the Far East,John Perkins,3.84,0892812923,9780892812929,en-US,104,17,1,1989-05-01,Healing Arts Press,1989,,,104,,,104,17,17,1,1,John Perkins,John Perkins,25433,False
25435,Let Justice Roll Down,John M. Perkins / Shane Claiborne,4.35,0830743073,9780830743070,eng,219,767,89,2006-12-06,Regal Books,2006,,,219,,,219,767,767,89,89,John M. Perkins/Shane Claiborne,John M. Perkins/Shane Claiborne,25435,False
25440,The Namesake: A Portrait of the Film Based on the Novel by Jhumpa Lahiri,Mira Nair / Jhumpa Lahiri,4.05,1557047413,9781557047410,eng,144,621,26,2006-12-01,Newmarket,2006,,,144,,,144,621,621,26,26,Mira Nair/Jhumpa Lahiri,Mira Nair/Jhumpa Lahiri,25440,False
25444,The Collected Poems of Robert Penn Warren,Robert Penn Warren / John Burt / Harold Bloom,4.37,0807123331,9780807123331,eng,838,173,10,1998-10-01,LSU Press,1998,,,838,,,838,173,173,10,10,Robert Penn Warren/John Burt/Harold Bloom,Robert Penn Warren/John Burt/Harold Bloom,25444,False
25449,The Cave,Robert Penn Warren / James H. Justus / Xavier Pàmies,3.73,0813191556,9780813191553,eng,424,95,16,2006-02-24,University Press of Kentucky,2006,,,424,,,424,95,95,16,16,Robert Penn Warren/James H. Justus/Xavier Pàmies,Robert Penn Warren/James H. Justus/Xavier Pàmies,25449,False
